f,s11,idk
3.310666666666667E9,-3.197896064476362,1.624623562738672E2  
3.311333333333334E9,-3.272686237429865,1.625708655460419E2  
3.312000000000000E9,-3.199403910987999,1.613462879375582E2  
3.312666666666667E9,-3.207708746458030,1.641926828458819E2  
3.313333333333334E9,-3.262666082147603,1.641839958809001E2  
3.314000000000000E9,-3.155468264569069,1.634779445050698E2  
3.314666666666667E9,-3.227089669448250,1.643908436733642E2  
3.315333333333334E9,-3.241805481905503,1.638642031475899E2  
3.316000000000000E9,-3.264870821688600,1.623962965407357E2  
3.316666666666667E9,-3.286241620015615,1.637580941868878E2  
3.317333333333334E9,-3.218368433614428,1.630207800928822E2  
3.318000000000000E9,-3.261510821056999,1.626433022477387E2  
3.318666666666667E9,-3.283333375500467,1.638219742462374E2  
3.319333333333334E9,-3.287529780637002,1.624142973866054E2  
3.320000000000000E9,-3.252804794834545,1.635629781068006E2  
3.320666666666667E9,-3.219075594081105,1.639232397953035E2  
3.321333333333334E9,-3.343954761442085,1.631433175150517E2  
3.322000000000000E9,-3.299686802450445,1.653630712363092E2  
3.322666666666667E9,-3.330695869414252,1.643425792088638E2  
3.323333333333334E9,-3.318557098074758,1.628998773549469E2  
3.324000000000000E9,-3.327696724306471,1.627024253795543E2  
3.324666666666667E9,-3.329798398946220,1.630828873072515E2  
3.325333333333334E9,-3.369235934272540,1.618534696431318E2  
3.326000000000000E9,-3.301718431860037,1.646136231529943E2  
3.326666666666667E9,-3.318737138586586,1.625078288181112E2  
3.327333333333334E9,-3.408076584376431,1.617135970912985E2  
3.328000000000000E9,-3.272036460580048,1.631464894233007E2  
3.328666666666667E9,-3.324373754841596,1.637616207325434E2  
3.329333333333334E9,-3.298446438282497,1.645226550816323E2  
3.330000000000000E9,-3.494182804541572,1.612108022479486E2  
3.330666666666667E9,-3.463483075075239,1.628501883890371E2  
3.331333333333334E9,-3.365442558132296,1.635948984788204E2  
3.332000000000000E9,-3.365510767335632,1.619901314980355E2  
3.332666666666667E9,-3.404628499455668,1.638767870012681E2  
3.333333333333334E9,-3.457696428040748,1.622268104741494E2  
3.334000000000000E9,-3.384995742640719,1.638692268041534E2  
3.334666666666667E9,-3.461531822920041,1.609916045838156E2  
3.335333333333334E9,-3.369312120898745,1.618977215943322E2  
3.336000000000000E9,-3.438412297123965,1.624267634183284E2  
3.336666666666667E9,-3.420220000451229,1.618420363045561E2  
3.337333333333334E9,-3.419220883925231,1.621718264037801E2  
3.338000000000000E9,-3.388171921955981,1.630866471790663E2  
3.338666666666667E9,-3.376536155474749,1.623767066517727E2  
3.339333333333334E9,-3.435485808618167,1.616045190414690E2  
3.340000000000000E9,-3.358156656301548,1.630262016370187E2  
3.340666666666667E9,-3.489715681830024,1.604369450117807E2  
3.341333333333334E9,-3.446204217020587,1.630991927151699E2  
3.342000000000000E9,-3.516674134605019,1.593447571154426E2  
3.342666666666667E9,-3.415459052866082,1.627821065442958E2  
3.343333333333334E9,-3.498934279287381,1.628703718189406E2  
3.344000000000000E9,-3.466518703989243,1.621573535248101E2  
3.344666666666667E9,-3.453194501589512,1.632863207848918E2  
3.345333333333334E9,-3.384983769441747,1.641359614290170E2  
3.346000000000000E9,-3.564730394463668,1.595841236269210E2  
3.346666666666667E9,-3.556636678873428,1.608886002575613E2  
3.347333333333334E9,-3.461046451886777,1.650143052794533E2  
3.348000000000000E9,-3.470489183427743,1.613537026227308E2  
3.348666666666667E9,-3.477163667899476,1.636561586530014E2  
3.349333333333334E9,-3.554626506266921,1.626650983071352E2  
3.350000000000000E9,-3.515077155507971,1.616750846809151E2  
3.350666666666667E9,-3.555481116962604,1.628284009059369E2  
3.351333333333334E9,-3.728398088364033,1.598490173617950E2  
3.352000000000000E9,-3.452020723010652,1.625752086361366E2  
3.352666666666667E9,-3.551822826746010,1.629665166888674E2  
3.353333333333334E9,-3.600287826709047,1.612665584120198E2  
3.354000000000000E9,-3.535813230390703,1.618739701238516E2  
3.354666666666667E9,-3.516828752879592,1.610052157521225E2  
3.355333333333334E9,-3.484800682612086,1.615421047939114E2  
3.356000000000000E9,-3.519757984112307,1.618623043647905E2  
3.356666666666667E9,-3.649666406164188,1.594904368004351E2  
3.357333333333334E9,-3.569629477506255,1.615055784155612E2  
3.358000000000000E9,-3.647533469870435,1.599997828520542E2  
3.358666666666667E9,-3.593718950351621,1.610668465867113E2  
3.359333333333334E9,-3.580817768095290,1.616231395263646E2  
3.360000000000000E9,-3.617155691597916,1.601379246303042E2  
3.360666666666667E9,-3.598779201390586,1.619147867865381E2  
3.361333333333334E9,-3.528014792221339,1.636459286915082E2  
3.362000000000000E9,-3.658867035253099,1.593535057167126E2  
3.362666666666667E9,-3.590549863731888,1.617130988258427E2  
3.363333333333334E9,-3.644501961201417,1.624848006827184E2  
3.364000000000000E9,-3.729500270123713,1.598645880716921E2  
3.364666666666667E9,-3.628266094132949,1.599441393225256E2  
3.365333333333334E9,-3.603659230932305,1.608281487980552E2  
3.366000000000000E9,-3.626684765193146,1.616141580222900E2  
3.366666666666667E9,-3.633261947357652,1.614331986976734E2  
3.367333333333334E9,-3.651482053999923,1.619952072743595E2  
3.368000000000000E9,-3.757434617699555,1.591245694195843E2  
3.368666666666667E9,-3.772567988266888,1.606867341711257E2  
3.369333333333334E9,-3.665704277620923,1.613011100786933E2  
3.370000000000000E9,-3.752160615934676,1.596380342811462E2  
3.370666666666667E9,-3.656222872194855,1.610560775522586E2  
3.371333333333334E9,-3.695970440332495,1.619974198898115E2  
3.372000000000000E9,-3.734509809324601,1.594067340566758E2  
3.372666666666667E9,-3.803839359477038,1.591909588166245E2  
3.373333333333334E9,-3.698576408253245,1.621534543614113E2  
3.374000000000000E9,-3.803275277279317,1.611400095175989E2  
3.374666666666667E9,-3.727880616823879,1.607102494438131E2  
3.375333333333334E9,-3.747821163989373,1.590740878245466E2  
3.376000000000000E9,-3.712801793245200,1.603671598203231E2  
3.376666666666667E9,-3.812006511757278,1.588599952552360E2  
3.377333333333334E9,-3.749714124111183,1.601036741832185E2  
3.378000000000000E9,-3.767498167483108,1.591704510727700E2  
3.378666666666667E9,-3.830680026794232,1.607502968376683E2  
3.379333333333334E9,-3.687213187922273,1.610171637183277E2  
3.380000000000000E9,-3.822404466107130,1.597264401749192E2  
3.380666666666667E9,-3.870784307091605,1.605311829023851E2  
3.381333333333334E9,-3.798947504083677,1.614119366897546E2  
3.382000000000000E9,-3.905916472587393,1.602135767708133E2  
3.382666666666667E9,-3.946068462704352,1.585570205529114E2  
3.383333333333334E9,-3.908923595691104,1.582109792661525E2  
3.384000000000000E9,-3.790365241439591,1.628451943080664E2  
3.384666666666667E9,-3.938468365820621,1.591519873991333E2  
3.385333333333334E9,-3.856216838977456,1.584644356110295E2  
3.386000000000000E9,-3.864155275574237,1.608976079557928E2  
3.386666666666667E9,-3.917281656066159,1.617085021497411E2  
3.387333333333334E9,-3.952704599200538,1.601765393426359E2  
3.388000000000000E9,-3.978821603933040,1.602006835548222E2  
3.388666666666667E9,-3.985251755210181,1.584643652366439E2  
3.389333333333334E9,-3.968362412912609,1.603143408777285E2  
3.390000000000000E9,-3.936366819755532,1.590638626730220E2  
3.390666666666667E9,-3.954138390862065,1.589574220484572E2  
3.391333333333334E9,-3.932901990592787,1.594363106496935E2  
3.392000000000000E9,-3.977341599234213,1.609998641787442E2  
3.392666666666667E9,-3.925410091316335,1.625827546428158E2  
3.393333333333334E9,-4.039568247113580,1.574732196025569E2  
3.394000000000000E9,-4.110539959892440,1.574259088941483E2  
3.394666666666667E9,-4.030586447842152,1.613577116003867E2  
3.395333333333334E9,-4.004531499558683,1.571953885233354E2  
3.396000000000000E9,-4.045363860723721,1.597453078065933E2  
3.396666666666667E9,-3.996590456269654,1.591051554834137E2  
3.397333333333334E9,-4.077219684088001,1.597035108268127E2  
3.398000000000000E9,-4.136545772566752,1.588052498726986E2  
3.398666666666667E9,-4.013579166137695,1.606587271561596E2  
3.399333333333334E9,-4.128553430232640,1.620285128433295E2  
3.400000000000000E9,-4.041904964327333,1.580513739007673E2  
3.400666666666667E9,-4.105337100616318,1.598455132390535E2  
3.401333333333334E9,-4.007361572134359,1.574645614306936E2  
3.402000000000000E9,-4.066892799730879,1.602006748289951E2  
3.402666666666667E9,-4.116382629590812,1.589189128762348E2  
3.403333333333334E9,-4.070428364045092,1.588958600880885E2  
3.404000000000000E9,-4.054315575735789,1.595934438515093E2  
3.404666666666667E9,-4.125418921502502,1.593040440270866E2  
3.405333333333334E9,-4.124231797731143,1.576319353407747E2  
3.406000000000000E9,-4.094624420727244,1.579906438127383E2  
3.406666666666667E9,-4.111672780705194,1.583316386347780E2  
3.407333333333334E9,-4.158139655047060,1.584203748757246E2  
3.408000000000000E9,-4.087830981843532,1.570011433264913E2  
3.408666666666667E9,-4.086277729382045,1.565531747410957E2  
3.409333333333334E9,-4.180968735620379,1.604481714798424E2  
3.410000000000000E9,-4.143512442956826,1.581689698482441E2  
3.410666666666667E9,-4.246704299787619,1.600158361636282E2  
3.411333333333334E9,-4.154643997019189,1.590151481305573E2  
3.412000000000000E9,-4.187212065492728,1.596882227536604E2  
3.412666666666667E9,-4.150894419054517,1.581387781475332E2  
3.413333333333334E9,-4.255970172629250,1.582796340014400E2  
3.414000000000000E9,-4.277961958541809,1.581353065717822E2  
3.414666666666667E9,-4.226641886614488,1.582378993152277E2  
3.415333333333334E9,-4.187728544634776,1.585929914301651E2  
3.416000000000000E9,-4.333058922412943,1.583974136929327E2  
3.416666666666667E9,-4.197732843507814,1.566600488043142E2  
3.417333333333334E9,-4.346056687901145,1.596314601861717E2  
3.418000000000000E9,-4.325655454964855,1.597528807884126E2  
3.418666666666667E9,-4.213139759961538,1.583284370778789E2  
3.419333333333334E9,-4.234336529589360,1.581573852924608E2  
3.420000000000000E9,-4.288513255482942,1.564056094577039E2  
3.420666666666667E9,-4.397438065241981,1.593435773058877E2  
3.421333333333334E9,-4.317800940569288,1.589423662703149E2  
3.422000000000000E9,-4.271376698783087,1.573199859846769E2  
3.422666666666667E9,-4.322242400186057,1.571234448635776E2  
3.423333333333334E9,-4.293230370828007,1.576431498968116E2  
3.424000000000000E9,-4.380200179262790,1.562664897004353E2  
3.424666666666667E9,-4.401462891231669,1.562456975189908E2  
3.425333333333334E9,-4.422826089627152,1.560474086474927E2  
3.426000000000000E9,-4.465282246025164,1.563846155292208E2  
3.426666666666667E9,-4.415153022617757,1.578938881607550E2  
3.427333333333334E9,-4.502521593537757,1.577856840313608E2  
3.428000000000000E9,-4.488361850530022,1.565168793456908E2  
3.428666666666667E9,-4.557718476345147,1.588703302654470E2  
3.429333333333334E9,-4.528818769375852,1.579764813090986E2  
3.430000000000000E9,-4.474436055127566,1.563342859852843E2  
3.430666666666667E9,-4.526413482152907,1.572134213381261E2  
3.431333333333334E9,-4.512158495961916,1.585671579682417E2  
3.432000000000000E9,-4.548645125019204,1.563938982438156E2  
3.432666666666667E9,-4.482737977917537,1.558974513284340E2  
3.433333333333334E9,-4.488346201771364,1.567135505737019E2  
3.434000000000000E9,-4.561162254684141,1.593910797189780E2  
3.434666666666667E9,-4.517411414146114,1.578494488618297E2  
3.435333333333334E9,-4.709484614944133,1.565657806546050E2  
3.436000000000000E9,-4.463739564193776,1.555150921342694E2  
3.436666666666667E9,-4.565528435834691,1.568891434699715E2  
3.437333333333334E9,-4.614731588082845,1.560406921636723E2  
3.438000000000000E9,-4.608813600366446,1.563588197306019E2  
3.438666666666667E9,-4.655130586467527,1.565955741501989E2  
3.439333333333334E9,-4.641022847171644,1.560283685334111E2  
3.440000000000000E9,-4.673760281919649,1.551519588109113E2  
3.440666666666667E9,-4.715926857846775,1.571689540682920E2  
3.441333333333334E9,-4.700522932026328,1.575313846531450E2  
3.442000000000000E9,-4.660448838107384,1.553664002149691E2  
3.442666666666667E9,-4.646634979746152,1.571113590918602E2  
3.443333333333334E9,-4.642824235085740,1.562148554095893E2  
3.444000000000000E9,-4.663828230102924,1.555182207628578E2  
3.444666666666667E9,-4.672946735173928,1.571267772332513E2  
3.445333333333334E9,-4.712057079425434,1.562652561770739E2  
3.446000000000000E9,-4.749016164789337,1.558569707833369E2  
3.446666666666667E9,-4.774129037754366,1.559635809045529E2  
3.447333333333334E9,-4.790683892125824,1.560548866582184E2  
3.448000000000000E9,-4.711904075582066,1.577195588413966E2  
3.448666666666667E9,-4.820269536226764,1.566649128174484E2  
3.449333333333334E9,-4.779108061774109,1.562766272423631E2  
3.450000000000000E9,-4.769797949831416,1.572185616306410E2  
3.450666666666667E9,-4.689586643701478,1.542137901224727E2  
3.451333333333334E9,-4.869991593770733,1.561276704601794E2  
3.452000000000000E9,-4.761705807586117,1.549214001724720E2  
3.452666666666667E9,-4.797930833276514,1.565464654876580E2  
3.453333333333334E9,-4.865979270158999,1.558970200090503E2  
3.454000000000000E9,-4.702658688779970,1.555949181279275E2  
3.454666666666667E9,-4.772918357326106,1.550440975042580E2  
3.455333333333334E9,-4.923585658581852,1.542830889885897E2  
3.456000000000000E9,-4.748275249958465,1.554686191684030E2  
3.456666666666667E9,-4.845012849535118,1.542356057461701E2  
3.457333333333334E9,-4.903581193922510,1.563785162125383E2  
3.458000000000000E9,-4.899080405194974,1.552460018800341E2  
3.458666666666667E9,-4.794968155078673,1.552024097012646E2  
3.459333333333334E9,-4.850796622437851,1.558826715987567E2  
3.460000000000000E9,-4.826072058001813,1.567512193598243E2  
3.460666666666667E9,-4.704937125892286,1.555183816091475E2  
3.461333333333334E9,-4.864945535243814,1.556673420582425E2  
3.462000000000000E9,-4.960276193451882,1.561324877987998E2  
3.462666666666667E9,-4.990856704529319,1.551519292450005E2  
3.463333333333334E9,-4.917313591444889,1.553446233694820E2  
3.464000000000000E9,-4.891299807722911,1.558539122019269E2  
3.464666666666667E9,-4.913756000818427,1.553441441357673E2  
3.465333333333334E9,-4.993241618466553,1.538866002414004E2  
3.466000000000000E9,-4.891525556155429,1.552419722649878E2  
3.466666666666667E9,-4.885450845869581,1.545536240500727E2  
3.467333333333334E9,-4.911510691822254,1.556877689739427E2  
3.468000000000000E9,-4.924391556998318,1.549354445480304E2  
3.468666666666667E9,-4.993871314058879,1.541075182575533E2  
3.469333333333334E9,-5.063969911285428,1.535577601922625E2  
3.470000000000000E9,-5.020639760252747,1.560204760335462E2  
3.470666666666667E9,-5.013990164542338,1.543521983128319E2  
3.471333333333334E9,-4.928308661619014,1.546899645390050E2  
3.472000000000000E9,-4.982565711022873,1.540198802620364E2  
3.472666666666667E9,-4.915236871946299,1.539659004465015E2  
3.473333333333334E9,-5.093933672288983,1.550077655484550E2  
3.474000000000000E9,-5.038599057439659,1.539722534416577E2  
3.474666666666667E9,-5.128343446787087,1.534895395754299E2  
3.475333333333334E9,-5.002409281029419,1.531233468734794E2  
3.476000000000000E9,-5.204879284550655,1.539729918753695E2  
3.476666666666667E9,-5.089208351473296,1.540028526854414E2  
3.477333333333334E9,-5.169998130254595,1.532174259510763E2  
3.478000000000000E9,-4.919513892744946,1.532952834723312E2  
3.478666666666667E9,-5.203128823897114,1.519082423135903E2  
3.479333333333334E9,-5.068222395872665,1.535264225902193E2  
3.480000000000000E9,-5.130001380788908,1.532024220032955E2  
3.480666666666667E9,-5.137896371084118,1.532049999481343E2  
3.481333333333334E9,-5.080865952109386,1.528976582638683E2  
3.482000000000000E9,-5.192453633458278,1.527147259885304E2  
3.482666666666667E9,-5.138369753643748,1.541999128439048E2  
3.483333333333334E9,-5.175294763357448,1.521169639304048E2  
